serial,start_sample,end_sample
32964502,92007032,92007263
32964503,92008542,92008773
32964504,92010051,92010282
32964505,92011560,92011791
32964506,92013069,92013300
32964507,92014578,92014809
32964508,92016088,92016319
32964509,92017598,92017829
32964510,92019107,92019338
32964511,92020617,92020848
32964512,92022125,92022356
32964513,92023634,92023865
32964514,92025144,92025375
32964515,92026653,92026884
32964516,92028162,92028393
32964517,92029671,92029902
32964518,92031180,92031411
32964519,92032690,92032921
32964520,92034200,92034431
32964521,92035709,92035940
32964522,92037219,92037450
32964523,92038728,92038959
32964524,92040237,92040468
32964525,92041747,92041978
32964526,92043256,92043487
32964527,92044765,92044996
32964528,92046275,92046506
32964529,92047784,92048015
32964530,92049294,92049525
32964531,92050804,92051035
32964532,92052312,92052543
32964533,92053822,92054053
32964534,92055331,92055562
32964535,92056840,92057071
32964536,92058350,92058581
32964537,92059858,92060089
32964538,92061367,92061598
32964539,92062877,92063108
32964540,92064386,92064617
32964541,92065896,92066127
32964542,92067406,92067637
32964543,92068914,92069145
32964544,92070424,92070655
32964545,92071933,92072164
32964546,92073442,92073673
32964547,92074952,92075183
32964548,92076460,92076691
32964549,92077969,92078200
32964550,92079479,92079710
32964551,92080988,92081219
32964552,92082498,92082729
32964553,92084008,92084239
32964554,92085516,92085747
32964555,92087026,92087257
32964556,92088535,92088766
32964557,92090044,92090275
32964558,92091554,92091785
32964559,92093063,92093294
32964560,92094572,92094803
32964561,92096082,92096313
32964562,92097590,92097821
32964563,92099099,92099330
32964564,92100609,92100840
32964565,92102118,92102349
32964566,92103628,92103859
32964567,92105138,92105369
32964568,92106646,92106877
32964569,92108156,92108387
32964570,92109665,92109896
32964571,92111174,92111405
32964572,92112684,92112915
32964573,92114192,92114423
32964574,92115701,92115932
32964575,92117211,92117442
32964576,92118720,92118951
32964577,92120230,92120461
32964578,92121738,92121969
32964579,92123247,92123478
32964580,92124757,92124988
32964581,92126266,92126497
32964582,92127774,92128005
32964583,92129284,92129515
32964584,92130793,92131024
32964585,92132302,92132533
32964586,92133812,92134043
32964587,92135321,92135552
32964588,92136830,92137061
32964589,92138340,92138571
32964590,92139849,92140080
32964591,92141359,92141590
32964592,92142868,92143099
32964593,92144376,92144607
32964594,92145886,92146117
32964595,92147395,92147626
32964596,92148904,92149135
32964597,92150414,92150645
32964598,92151923,92152154
32964599,92153431,92153662
32964600,92154941,92155172
32964601,92156450,92156681
32964602,92157960,92158191
32964603,92159470,92159701
32964604,92160978,92161209
32964605,92162488,92162719
32964606,92163997,92164228
32964607,92165506,92165737
32964608,92167016,92167247
32964609,92168524,92168755
32964610,92170033,92170264
32964611,92171543,92171774
32964612,92173052,92173283
32964613,92174562,92174793
32964614,92176070,92176301
32964615,92177579,92177810
32964616,92179089,92179320
32964617,92180598,92180829
32964618,92182107,92182338
32964619,92183617,92183848
32964620,92185125,92185356
32964621,92186634,92186865
32964622,92188144,92188375
32964623,92189653,92189884
32964624,92191163,92191394
32964625,92192672,92192903
32964626,92194182,92194413
32964627,92195691,92195922
32964628,92197200,92197431
32964629,92198710,92198941
32964630,92200220,92200451
32964631,92201729,92201960
32964632,92203238,92203469
32964633,92204747,92204978
32964634,92206256,92206487
32964635,92207766,92207997
32964636,92209276,92209507
32964637,92210785,92211016
32964638,92212295,92212526
32964639,92213805,92214036
32964640,92215314,92215545
32964641,92216824,92217055
32964642,92218333,92218564
32964643,92219843,92220074
32964644,92221352,92221583
32964645,92222862,92223093
32964646,92224372,92224603
32964647,92225881,92226112
32964648,92227390,92227621
32964649,92228900,92229131
32964650,92230410,92230641
32964651,92231919,92232150
32964652,92233428,92233659
32964653,92234937,92235168
32964654,92236447,92236678
32964655,92237957,92238188
32964656,92239466,92239697
32964657,92240976,92241207
32964658,92242485,92242716
32964659,92243995,92244226
32964660,92245504,92245735
32964661,92247014,92247245
32964662,92248523,92248754
32964663,92250033,92250264
32964664,92251542,92251773
32964665,92253053,92253284
32964666,92254562,92254793
32964667,92256071,92256302
32964668,92257581,92257812
32964669,92259091,92259322
32964670,92260600,92260831
32964671,92262110,92262341
32964672,92263619,92263850
32964673,92265129,92265360
32964674,92266639,92266870
32964675,92268148,92268379
32964676,92269658,92269889
32964677,92271168,92271399
32964678,92272677,92272908
32964679,92274187,92274418
32964680,92275696,92275927
32964681,92277205,92277436
32964682,92278715,92278946
32964683,92280225,92280456
32964684,92281735,92281966
32964685,92283244,92283475
32964686,92284753,92284984
32964687,92286263,92286494
32964688,92287772,92288003
32964689,92289282,92289513
32964690,92290792,92291023
32964691,92292301,92292532
32964692,92293811,92294042
32964693,92295321,92295552
32964694,92296830,92297061
32964695,92298340,92298571
32964696,92299849,92300080
32964697,92301359,92301590
32964698,92302868,92303099
32964699,92304378,92304609
32964700,92305887,92306118
32964701,92307397,92307628
32964702,92308906,92309137
32964703,92310416,92310647
32964704,92311926,92312157
32964705,92313435,92313666
32964706,92314945,92315176
32964707,92316454,92316685
32964708,92317963,92318194
32964709,92319473,92319704
32964710,92320983,92321214
32964711,92322493,92322724
32964712,92324002,92324233
32964713,92325512,92325743
32964714,92327022,92327253
32964715,92328531,92328762
32964716,92330040,92330271
32964717,92331550,92331781
32964718,92333059,92333290
32964719,92334569,92334800
32964720,92336079,92336310
32964721,92337588,92337819
32964722,92339098,92339329
32964723,92340607,92340838
32964724,92342117,92342348
32964725,92343626,92343857
32964726,92345136,92345367
32964727,92346645,92346876
32964728,92348155,92348386
32964729,92349664,92349895
32964730,92351174,92351405
32964731,92352684,92352915
32964732,92354193,92354424
32964733,92355703,92355934
32964734,92357212,92357443
32964735,92358721,92358952
32964736,92360231,92360462
32964737,92361741,92361972
32964738,92363249,92363480
32964739,92364759,92364990
32964740,92366269,92366500
32964741,92367779,92368010
32964742,92369288,92369519
32964743,92370798,92371029
32964744,92372308,92372539
32964745,92373817,92374048
32964746,92375326,92375557
32964747,92376836,92377067
32964748,92378345,92378576
32964749,92379855,92380086
32964750,92381365,92381596
32964808,92384945,92385176
32964812,92386455,92386686
32964813,92387963,92388194
32964814,92389473,92389704
32964815,92390983,92391214
32964816,92392492,92392723
32964817,92394002,92394233
32964818,92395511,92395742
32964819,92397020,92397251
32964820,92398530,92398761
32964821,92400040,92400271
32964822,92401549,92401780
32964823,92403059,92403290
32964824,92404568,92404799
32964825,92406078,92406309
32964826,92407588,92407819
32964827,92409097,92409328
32964828,92410607,92410838
32964829,92412116,92412347
32964830,92413626,92413857
32964831,92415136,92415367
32964832,92416645,92416876
32964833,92418154,92418385
32964834,92419664,92419895
32964835,92421174,92421405
32964836,92422683,92422914
32964837,92424193,92424424
32964838,92425702,92425933
32964839,92427212,92427443
32964840,92428721,92428952
32964841,92430230,92430461
32964842,92431740,92431971
32964843,92433249,92433480
32964844,92434759,92434990
32964845,92436269,92436500
32964846,92437778,92438009
32964847,92439288,92439519
32964848,92440798,92441029
32964849,92442307,92442538
32964850,92443817,92444048
32964851,92445326,92445557
32964852,92446836,92447067
32964853,92448345,92448576
32964854,92449855,92450086
32964855,92451365,92451596
32964856,92452875,92453106
32964857,92454384,92454615
32964858,92455894,92456125
32964859,92457403,92457634
32964860,92458912,92459143
32964861,92460422,92460653
32964862,92461932,92462163
32964863,92463442,92463673
32964864,92464951,92465182
32964865,92466461,92466692
32964866,92467971,92468202
32964867,92469480,92469711
32964868,92470989,92471220
32964869,92472499,92472730
32964870,92474009,92474240
32964871,92475518,92475749
32964872,92477028,92477259
32964873,92478537,92478768
32964874,92480047,92480278
32964875,92481556,92481787
32964876,92483066,92483297
32964877,92484575,92484806
32964878,92486085,92486316
32964879,92487594,92487825
32964880,92489104,92489335
32964881,92490613,92490844
32964882,92492123,92492354
32964883,92493633,92493864
32964884,92495142,92495373
32964885,92496652,92496883
32964886,92498161,92498392
32964887,92499670,92499901
32964888,92501180,92501411
32964889,92502690,92502921
32964890,92504199,92504430
32964891,92505709,92505940
32964892,92507218,92507449
32964893,92508728,92508959
32964894,92510237,92510468
32964895,92511747,92511978
32964896,92513257,92513488
32964897,92514766,92514997
32964898,92516275,92516506
32964899,92517785,92518016
32964900,92519294,92519525
32964901,92520804,92521035
32964902,92522314,92522545
32964903,92523823,92524054
32964904,92525333,92525564
32964905,92526842,92527073
32964906,92528351,92528582
32964907,92529861,92530092
32964908,92531370,92531601
32964909,92532880,92533111
32964910,92534389,92534620
32964911,92535899,92536130
32964912,92537409,92537640
32964913,92538918,92539149
32964914,92540427,92540658
32964915,92541937,92542168
32964916,92543447,92543678
32964917,92544956,92545187
32964918,92546466,92546697
32964919,92547975,92548206
32964920,92549485,92549716
32964921,92550995,92551226
32964922,92552504,92552735
32964923,92554014,92554245
32964924,92555523,92555754
32964925,92557032,92557263
32964926,92558542,92558773
32964927,92560051,92560282
32964928,92561561,92561792
32964929,92563071,92563302
32964930,92564580,92564811
32964931,92566090,92566321
32964932,92567599,92567830
32964933,92569108,92569339
32964934,92570618,92570849
32964935,92572128,92572359
32964936,92573637,92573868
32964937,92575147,92575378
32964938,92576656,92576887
32964939,92578166,92578397
32964940,92579675,92579906
32964941,92581185,92581416
32964942,92582695,92582926
32964943,92584204,92584435
32964944,92585713,92585944
32964945,92587223,92587454
32964946,92588732,92588963
32964947,92590242,92590473
32964948,92591752,92591983
32964949,92593261,92593492
32964950,92594771,92595002
32964951,92596281,92596512
32964952,92597790,92598021
32964953,92599300,92599531
32964954,92600809,92601040
32964955,92602319,92602550
32964956,92603829,92604060
32964957,92605337,92605568
32964958,92606847,92607078
32964959,92608357,92608588
32964960,92609866,92610097
32964961,92611376,92611607
32964962,92612885,92613116
32964963,92614394,92614625
32964964,92615904,92616135
32964965,92617413,92617644
32964966,92618922,92619153
32964967,92620432,92620663
32964968,92621941,92622172
32964969,92623451,92623682
32964970,92624961,92625192
32964971,92626470,92626701
32964972,92627980,92628211
32964973,92629489,92629720
32964974,92630999,92631230
32964975,92632509,92632740
32964976,92634018,92634249
32964977,92635527,92635758
32964978,92637037,92637268
32964979,92638546,92638777
32964980,92640056,92640287
32964981,92641565,92641796
32964982,92643074,92643305
32964983,92644584,92644815
32964984,92646094,92646325
32964985,92647602,92647833
32964986,92649112,92649343
32964987,92650622,92650853
32964988,92652131,92652362
32964989,92653641,92653872
32964990,92655150,92655381
32964991,92656659,92656890
32964992,92658168,92658399
32964993,92659677,92659908
32964994,92661187,92661418
32964995,92662696,92662927
32964996,92664205,92664436
32964997,92665715,92665946
32964998,92667224,92667455
32964999,92668732,92668963
32965000,92670242,92670473
32965001,92671751,92671982
32965002,92673261,92673492
32965003,92674771,92675002
32965004,92676280,92676511
32965005,92677790,92678021
32965006,92679299,92679530
32965007,92680808,92681039
32965008,92682318,92682549
32965009,92683827,92684058
32965010,92685337,92685568
32965011,92686846,92687077
32965012,92688355,92688586
32965013,92689865,92690096
32965014,92691374,92691605
32965015,92692884,92693115
32965016,92694394,92694625
32965017,92695902,92696133
32965018,92697411,92697642
32965019,92698921,92699152
32965020,92700430,92700661
32965021,92701940,92702171
32965022,92703450,92703681
32965023,92704959,92705190
32965024,92706469,92706700
32965025,92707979,92708210
32965026,92709488,92709719
32965027,92710998,92711229
32965028,92712507,92712738
32965029,92714016,92714247
32965030,92715526,92715757
32965031,92717035,92717266
32965032,92718545,92718776
32965033,92720054,92720285
32965034,92721563,92721794
32965035,92723072,92723303
32965036,92724582,92724813
32965037,92726091,92726322
32965038,92727601,92727832
32965039,92729110,92729341
32965040,92730620,92730851
32965041,92732130,92732361
32965042,92733638,92733869
32965043,92735148,92735379
32965044,92736658,92736889
32965045,92738166,92738397
32965046,92739676,92739907
32965047,92741185,92741416
32965048,92742694,92742925
32965049,92744204,92744435
32965050,92745713,92745944
32965051,92747223,92747454
32965052,92748733,92748964
32965053,92750242,92750473
32965054,92751752,92751983
32965055,92753261,92753492
32965056,92754770,92755001
32965057,92756280,92756511
32965058,92757789,92758020
32965059,92759299,92759530
32965060,92760808,92761039
32965061,92762318,92762549
32965062,92763828,92764059
32965063,92765338,92765569
32965064,92766846,92767077
32965065,92768356,92768587
32965066,92769865,92770096
32965067,92771374,92771605
32965068,92772884,92773115
32965069,92774392,92774623
32965070,92775901,92776132
32965071,92777411,92777642
32965072,92778920,92779151
32965073,92780428,92780659
32965074,92781938,92782169
32965075,92783447,92783678
32965076,92784958,92785189
32965077,92786467,92786698
32965078,92787976,92788207
32965079,92789486,92789717
32965080,92790995,92791226
32965081,92792505,92792736
32965082,92794015,92794246
32965083,92795524,92795755
32965084,92797034,92797265
32965085,92798544,92798775
32965086,92800053,92800284
32965087,92801563,92801794
32965088,92803072,92803303
32965089,92804581,92804812
32965090,92806091,92806322
32965091,92807600,92807831
32965092,92809110,92809341
32965093,92810619,92810850
32965094,92812128,92812359
32965095,92813638,92813869
32965096,92815147,92815378
32965097,92816657,92816888
32965098,92818167,92818398
32965099,92819676,92819907
32965100,92821185,92821416
32965101,92822695,92822926
32965102,92824205,92824436
32965103,92825714,92825945
32965104,92827224,92827455
32965105,92828734,92828965
32965106,92830244,92830475
32965107,92831753,92831984
32965108,92833262,92833493
32965109,92834772,92835003
32965110,92836281,92836512
32965111,92837791,92838022
32965112,92839301,92839532
32965113,92840810,92841041
32965114,92842320,92842551
32965115,92843830,92844061
32965116,92845339,92845570
32965117,92846849,92847080
32965118,92848358,92848589
32965119,92849868,92850099
32965120,92851377,92851608
32965121,92852887,92853118
32965122,92854397,92854628
32965123,92855907,92856138
32965124,92857416,92857647
32965125,92858926,92859157
32965126,92860435,92860666
32965127,92861944,92862175
32965128,92863454,92863685
32965129,92864963,92865194
32965130,92866471,92866702
32965131,92867981,92868212
32965132,92869490,92869721
32965133,92871000,92871231
32965134,92872510,92872741
32965135,92874019,92874250
32965136,92875529,92875760
32965137,92877038,92877269
32965138,92878547,92878778
32965139,92880057,92880288
32965140,92881566,92881797
32965141,92883076,92883307
32965142,92884585,92884816
32965143,92886095,92886326
32965144,92887605,92887836
32965145,92889114,92889345
32965146,92890623,92890854
32965147,92892133,92892364
32965148,92893642,92893873
32965149,92895151,92895382
32965150,92896661,92896892
32965151,92898170,92898401
32965152,92899679,92899910
32965153,92901189,92901420
32965154,92902698,92902929
32965155,92904208,92904439
32965156,92905717,92905948
32965157,92907226,92907457
32965158,92908736,92908967
32965159,92910246,92910477
32965160,92911755,92911986
32965161,92913265,92913496
32965162,92914774,92915005
32965163,92916284,92916515
32965164,92917793,92918024
32965165,92919303,92919534
32965166,92920813,92921044
32965167,92922321,92922552
32965168,92923831,92924062
32965169,92925341,92925572
32965170,92926850,92927081
32965171,92928359,92928590
32965172,92929869,92930100
32965173,92931378,92931609
32965174,92932888,92933119
32965175,92934397,92934628
32965176,92935906,92936137
32965177,92937416,92937647
32965178,92938925,92939156
32965179,92940433,92940664
32965180,92941943,92942174
32965181,92943452,92943683
32965182,92944961,92945192
32965183,92946471,92946702
32965184,92947980,92948211
32965185,92949490,92949721
32965186,92951000,92951231
32965187,92952508,92952739
32965188,92954018,92954249
32965248,92957725,92957956
32965250,92959234,92959465
32965251,92960744,92960975
32965252,92962253,92962484
32965253,92963762,92963993
32965254,92965272,92965503
32965255,92966780,92967011
32965256,92968290,92968521
32965257,92969800,92970031
32965258,92971309,92971540
32965259,92972819,92973050
32965260,92974328,92974559
32965261,92975837,92976068
32965262,92977347,92977578
32965263,92978856,92979087
32965264,92980365,92980596
32965265,92981875,92982106
32965266,92983385,92983616
32965267,92984894,92985125
32965268,92986404,92986635
32965269,92987913,92988144
32965270,92989422,92989653
32965271,92990932,92991163
32965272,92992441,92992672
32965273,92993950,92994181
32965274,92995459,92995690
32965275,92996968,92997199
32965276,92998478,92998709
32965277,92999987,93000218
32965278,93001497,93001728
32965279,93003006,93003237
32965280,93004515,93004746
32965281,93006024,93006255
32965282,93007533,93007764
32965283,93009043,93009274
32965284,93010552,93010783
32965285,93012062,93012293
32965286,93013570,93013801
32965287,93015080,93015311
32965288,93016589,93016820
32965289,93018099,93018330
32965290,93019609,93019840
32965291,93021118,93021349
32965292,93022628,93022859
32965293,93024137,93024368
32965294,93025646,93025877
32965295,93027156,93027387
32965296,93028665,93028896
32965297,93030174,93030405
32965298,93031684,93031915
32965299,93033193,93033424
32965300,93034703,93034934
32965301,93036211,93036442
32965302,93037720,93037951
32965303,93039230,93039461
32965304,93040739,93040970
32965305,93042248,93042479
32965306,93043758,93043989
32965307,93045267,93045498
32965308,93046776,93047007
32965309,93048286,93048517
32965310,93049795,93050026
32965311,93051305,93051536
32965312,93052815,93053046
32965313,93054323,93054554
32965314,93055833,93056064
32965315,93057342,93057573
32965316,93058851,93059082
32965317,93060361,93060592
32965318,93061869,93062100
32965319,93063378,93063609
32965320,93064888,93065119
32965321,93066397,93066628
32965322,93067907,93068138
32965323,93069417,93069648
32965324,93070925,93071156
32965325,93072435,93072666
32965326,93073944,93074175
32965327,93075453,93075684
32965328,93076963,93077194
32965329,93078472,93078703
32965330,93079981,93080212
32965331,93081491,93081722
32965332,93083000,93083231
32965333,93084510,93084741
32965334,93086020,93086251
32965335,93087529,93087760
32965336,93089039,93089270
32965337,93090548,93090779
32965338,93092057,93092288
32965339,93093567,93093798
32965340,93095076,93095307
32965341,93096585,93096816
32965342,93098095,93098326
32965343,93099604,93099835
32965344,93101115,93101346
32965345,93102624,93102855
32965346,93104133,93104364
32965347,93105643,93105874
32965348,93107151,93107382
32965349,93108660,93108891
32965350,93110170,93110401
32965351,93111679,93111910
32965352,93113188,93113419
32965353,93114698,93114929
32965354,93116207,93116438
32965355,93117717,93117948
32965356,93119225,93119456
32965357,93120735,93120966
32965358,93122245,93122476
32965359,93123753,93123984
32965360,93125263,93125494
32965361,93126773,93127004
32965362,93128281,93128512
32965363,93129790,93130021
32965364,93131300,93131531
32965365,93132809,93133040
32965366,93134319,93134550
32965367,93135828,93136059
32965368,93137337,93137568
32965369,93138847,93139078
32965370,93140356,93140587
32965371,93141865,93142096
32965372,93143374,93143605
32965373,93144883,93145114
32965374,93146392,93146623
32965375,93147902,93148133
32965376,93149411,93149642
32965377,93150921,93151152
32965378,93152430,93152661
32965379,93153939,93154170
32965380,93155449,93155680
32965381,93156958,93157189
32965382,93158468,93158699
32965383,93159978,93160209
32965384,93161487,93161718
32965385,93162996,93163227
32965386,93164506,93164737
32965387,93166015,93166246
32965388,93167526,93167757
32965389,93169035,93169266
32965390,93170545,93170776
32965391,93172054,93172285
32965392,93173564,93173795
32965393,93175073,93175304
32965394,93176582,93176813
32965395,93178091,93178322
32965396,93179601,93179832
32965397,93181111,93181342
32965398,93182620,93182851
32965399,93184130,93184361
32965400,93185640,93185871
32965401,93187149,93187380
32965402,93188659,93188890
32965403,93190168,93190399
32965404,93191677,93191908
32965405,93193187,93193418
32965406,93194697,93194928
32965407,93196207,93196438
32965408,93197716,93197947
32965409,93199226,93199457
32965410,93200736,93200967
32965411,93202245,93202476
32965412,93203754,93203985
32965413,93205264,93205495
32965414,93206773,93207004
32965415,93208283,93208514
32965416,93209793,93210024
32965417,93211303,93211534
32965418,93212812,93213043
32965419,93214322,93214553
32965420,93215831,93216062
32965421,93217341,93217572
32965422,93218850,93219081
32965423,93220360,93220591
32965424,93221870,93222101
32965425,93223378,93223609
32965426,93224889,93225120
32965427,93226398,93226629
32965428,93227907,93228138
32965429,93229417,93229648
32965430,93230927,93231158
32965431,93232435,93232666
32965432,93233945,93234176
32965433,93235455,93235686
32965434,93236964,93237195
32965435,93238474,93238705
32965436,93239984,93240215
32965437,93241494,93241725
32965438,93243003,93243234
32965439,93244512,93244743
32965440,93246022,93246253
32965441,93247531,93247762
32965442,93249041,93249272
32965443,93250551,93250782
32965444,93252059,93252290
32965445,93253569,93253800
32965446,93255079,93255310
32965447,93256588,93256819
32965448,93258098,93258329
32965449,93259607,93259838
32965450,93261116,93261347
32965451,93262626,93262857
32965452,93264135,93264366
32965453,93265644,93265875
32965454,93267154,93267385
32965455,93268664,93268895
32965456,93270174,93270405
32965457,93271683,93271914
32965458,93273192,93273423
32965459,93274702,93274933
32965460,93276211,93276442
32965461,93277721,93277952
32965462,93279231,93279462
32965463,93280740,93280971
32965464,93282250,93282481
32965465,93283760,93283991
32965466,93285269,93285500
32965467,93286779,93287010
32965468,93288288,93288519
32965469,93289797,93290028
32965470,93291307,93291538
32965471,93292816,93293047
32965472,93294326,93294557
32965473,93295835,93296066
32965474,93297345,93297576
32965475,93298855,93299086
32965476,93300364,93300595
32965477,93301873,93302104
32965478,93303383,93303614
32965479,93304893,93305124
32965480,93306402,93306633
32965481,93307912,93308143
32965482,93309421,93309652
32965483,93310930,93311161
32965484,93312440,93312671
32965485,93313950,93314181
32965486,93315460,93315691
32965487,93316969,93317200
32965488,93318478,93318709
32965489,93319988,93320219
32965490,93321497,93321728
32965491,93323006,93323237
32965492,93324516,93324747
32965493,93326025,93326256
32965494,93327536,93327767
32965495,93329045,93329276
32965496,93330554,93330785
32965497,93332064,93332295
32965498,93333574,93333805
32965499,93335083,93335314
32965500,93336593,93336824
32965501,93338102,93338333
32965502,93339612,93339843
32965503,93341122,93341353
32965504,93342631,93342862
32965505,93344141,93344372
32965506,93345650,93345881
32965507,93347159,93347390
32965508,93348669,93348900
32965509,93350178,93350409
32965510,93351687,93351918
32965511,93353197,93353428
32965512,93354705,93354936
32965513,93356215,93356446
32965514,93357725,93357956
32965515,93359234,93359465
32965516,93360744,93360975
32965517,93362253,93362484
32965518,93363762,93363993
32965519,93365272,93365503
32965520,93366781,93367012
32965521,93368290,93368521
32965522,93369800,93370031
32965523,93371308,93371539
32965524,93372818,93373049
32965525,93374328,93374559
32965526,93375838,93376069
32965527,93377347,93377578
32965528,93378857,93379088
32965529,93380366,93380597
32965530,93381876,93382107
32965531,93383385,93383616
32965532,93384895,93385126
32965533,93386405,93386636
32965534,93387914,93388145
32965535,93389424,93389655
32965536,93390933,93391164
32965537,93392442,93392673
32965538,93393952,93394183
32965539,93395461,93395692
32965540,93396970,93397201
32965541,93398480,93398711
32965542,93399990,93400221
32965543,93401500,93401731
32965544,93403009,93403240
32965545,93404518,93404749
32965546,93406028,93406259
32965547,93407537,93407768
32965548,93409046,93409277
32965549,93410556,93410787
32965550,93412065,93412296
32965551,93413575,93413806
32965552,93415085,93415316
32965553,93416594,93416825
32965554,93418104,93418335
32965555,93419614,93419845
32965556,93421122,93421353
32965557,93422632,93422863
32965558,93424141,93424372
32965559,93425650,93425881
32965560,93427160,93427391
32965561,93428668,93428899
32965562,93430177,93430408
32965563,93431687,93431918
32965564,93433196,93433427
32965565,93434706,93434937
32965566,93436216,93436447
32965567,93437725,93437956
32965568,93439235,93439466
32965569,93440744,93440975
32965570,93442254,93442485
32965571,93443763,93443994
32965572,93445273,93445504
32965573,93446783,93447014
32965574,93448293,93448524
32965575,93449802,93450033
32965576,93451312,93451543
32965577,93452821,93453052
32965578,93454330,93454561
32965579,93455840,93456071
32965580,93457350,93457581
32965581,93458858,93459089
32965582,93460368,93460599
32965583,93461878,93462109
32965584,93463387,93463618
32965585,93464897,93465128
32965586,93466406,93466637
32965587,93467916,93468147
32965588,93469425,93469656
32965589,93470934,93471165
32965590,93472444,93472675
32965591,93473953,93474184
32965592,93475463,93475694
32965593,93476973,93477204
32965594,93478481,93478712
32965595,93479992,93480223
32965596,93481501,93481732
32965597,93483010,93483241
32965598,93484520,93484751
32965599,93486030,93486261
32965600,93487539,93487770
32965601,93489049,93489280
32965602,93490558,93490789
32965603,93492068,93492299
32965604,93493578,93493809
32965605,93495087,93495318
32965606,93496597,93496828
32965607,93498107,93498338
32965608,93499616,93499847
32965609,93501126,93501357
32965610,93502635,93502866
32965611,93504144,93504375
32965612,93505654,93505885
32965613,93507164,93507395
32965614,93508673,93508904
32965615,93510183,93510414
32965616,93511692,93511923
32965617,93513202,93513433
32965618,93514711,93514942
32965619,93516220,93516451
32965620,93517730,93517961
32965621,93519239,93519470
32965622,93520749,93520980
32965623,93522259,93522490
32965624,93523768,93523999
32965625,93525278,93525509
32965626,93526788,93527019
32965627,93528297,93528528
32965628,93529807,93530038
32965688,93531830,93532061
32965689,93533339,93533570
32965690,93534848,93535079
32965691,93536358,93536589
32965692,93537867,93538098
32965693,93539377,93539608
32965694,93540886,93541117
32965695,93542396,93542627
32965696,93543906,93544137
32965697,93545415,93545646
32965698,93546924,93547155
32965699,93548434,93548665
32965700,93549943,93550174
32965701,93551452,93551683
32965702,93552962,93553193
32965703,93554471,93554702
32965704,93555981,93556212
32965705,93557491,93557722
32965706,93559000,93559231
32965707,93560510,93560741
32965708,93562019,93562250
32965709,93563528,93563759
32965710,93565038,93565269
32965711,93566547,93566778
32965712,93568057,93568288
32965713,93569567,93569798
32965714,93571076,93571307
32965715,93572586,93572817
32965716,93574095,93574326
32965717,93575605,93575836
32965718,93577115,93577346
32965719,93578624,93578855
32965720,93580133,93580364
32965721,93581643,93581874
32965722,93583153,93583384
32965723,93584662,93584893
32965724,93586172,93586403
32965725,93587680,93587911
32965726,93589190,93589421
32965727,93590700,93590931
32965728,93592208,93592439
32965729,93593718,93593949
32965730,93595227,93595458
32965731,93596736,93596967
32965732,93598246,93598477
32965733,93599756,93599987
32965734,93601266,93601497
32965735,93602774,93603005
32965736,93604283,93604514
32965737,93605793,93606024
32965738,93607302,93607533
32965739,93608810,93609041
32965740,93610320,93610551
32965741,93611830,93612061
32965742,93613338,93613569
32965743,93614848,93615079
32965744,93616357,93616588
32965745,93617867,93618098
32965746,93619376,93619607
32965747,93620885,93621116
32965748,93622395,93622626
32965749,93623904,93624135
32965750,93625413,93625644
32965751,93626923,93627154
32965752,93628432,93628663
32965753,93629941,93630172
32965754,93631451,93631682
32965755,93632961,93633192
32965756,93634471,93634702
32965757,93635980,93636211
32965758,93637489,93637720
32965759,93638999,93639230
32965760,93640509,93640740
32965761,93642017,93642248
32965762,93643527,93643758
32965763,93645036,93645267
32965764,93646546,93646777
32965765,93648056,93648287
32965766,93649566,93649797
32965767,93651075,93651306
32965768,93652585,93652816
32965769,93654094,93654325
32965770,93655604,93655835
32965771,93657113,93657344
32965772,93658622,93658853
32965773,93660132,93660363
32965774,93661641,93661872
32965775,93663151,93663382
32965776,93664661,93664892
32965777,93666169,93666400
32965778,93667679,93667910
32965779,93669189,93669420
32965780,93670697,93670928
32965781,93672207,93672438
32965782,93673716,93673947
32965783,93675225,93675456
32965784,93676735,93676966
32965785,93678244,93678475
32965786,93679755,93679986
32965787,93681264,93681495
32965788,93682774,93683005
32965789,93684283,93684514
32965790,93685792,93686023
32965791,93687302,93687533
32965792,93688811,93689042
32965793,93690321,93690552
32965794,93691831,93692062
32965795,93693340,93693571
32965796,93694849,93695080
32965797,93696359,93696590
32965798,93697868,93698099
32965799,93699378,93699609
32965800,93700888,93701119
32965801,93702397,93702628
32965802,93703906,93704137
32965803,93705416,93705647
32965804,93706926,93707157
32965805,93708435,93708666
32965806,93709945,93710176
32965807,93711454,93711685
32965808,93712964,93713195
32965809,93714473,93714704
32965810,93715983,93716214
32965811,93717493,93717724
32965812,93719002,93719233
32965813,93720512,93720743
32965814,93722022,93722253
32965815,93723530,93723761
32965816,93725040,93725271
32965817,93726550,93726781
32965818,93728059,93728290
32965819,93729569,93729800
32965820,93731078,93731309
32965821,93732587,93732818
32965822,93734097,93734328
32965823,93735607,93735838
32965824,93737117,93737348
32965825,93738626,93738857
32965826,93740135,93740366
32965827,93741645,93741876
32965828,93743154,93743385
32965829,93744663,93744894
32965830,93746173,93746404
32965831,93747682,93747913
32965832,93749192,93749423
32965833,93750702,93750933
32965834,93752211,93752442
32965835,93753721,93753952
32965836,93755230,93755461
32965837,93756740,93756971
32965838,93758249,93758480
32965839,93759758,93759989
32965840,93761267,93761498
32965841,93762777,93763008
32965842,93764286,93764517
32965843,93765795,93766026
32965844,93767305,93767536
32965845,93768814,93769045
